dataset,strategy,sample_id,question,positive_image_ref,negative_sample_id,negative_question,negative_image_ref,lexical_similarity
ai2d,same_skill_wrong_image,ai2d_test_000154,"The diagram shows four stages in life cycle , between egg and pupa stage , which process must occur?",hf://lmms-lab/ai2d-no-mask/test/000154,ai2d_test_000094,"The stages in its life cycle of a dung beetle are labeled A,B,C,D. Which stage is shown at A?",hf://lmms-lab/ai2d-no-mask/test/000094,0.17874822488916678
ai2d,same_skill_wrong_image,ai2d_test_000154,"The diagram shows four stages in life cycle , between egg and pupa stage , which process must occur?",hf://lmms-lab/ai2d-no-mask/test/000154,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,0.16069315570105486
ai2d,same_skill_wrong_image,ai2d_test_000154,"The diagram shows four stages in life cycle , between egg and pupa stage , which process must occur?",hf://lmms-lab/ai2d-no-mask/test/000154,ai2d_test_000030,What stage is shown by A for the life cycle of a mealworm?,hf://lmms-lab/ai2d-no-mask/test/000030,0.15114603504268556
ai2d,random_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000024,Where is the Arctic Circle on the diagram?,hf://lmms-lab/ai2d-no-mask/test/000024,0.04763429077754462
ai2d,random_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000025,Metamorphic rock becomes magma through what process?,hf://lmms-lab/ai2d-no-mask/test/000025,0.018264085256102108
ai2d,random_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000051,Which organisms in this food chain are predators?,hf://lmms-lab/ai2d-no-mask/test/000051,0.013315696197517579
ai2d,random_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000119,"From the above food web diagram, which species need to find other energy source after grass",hf://lmms-lab/ai2d-no-mask/test/000119,0.01529394409856266
ai2d,random_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000184,What letter in the diagram shows the transformation from sedimentary rock to metamorphic rock?,hf://lmms-lab/ai2d-no-mask/test/000184,0.0735413745133358
ai2d,lexical_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000054,The diagram depicts the life cycle of a deer fly. Which letter in the diagram shows the eggs?,hf://lmms-lab/ai2d-no-mask/test/000054,0.23934021444239936
ai2d,lexical_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000095,What letter in the diagram represents the pupa stage?,hf://lmms-lab/ai2d-no-mask/test/000095,0.228405978417335
ai2d,lexical_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000096,Which label refers to the beetle's egg stage?,hf://lmms-lab/ai2d-no-mask/test/000096,0.2263173596123134
ai2d,lexical_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000177,"In the given diagram, what letter represents plants?",hf://lmms-lab/ai2d-no-mask/test/000177,0.22017488537637336
ai2d,lexical_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000165,Which stage in this cycle is the most immature?,hf://lmms-lab/ai2d-no-mask/test/000165,0.21769168200990127
ai2d,same_topic_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000054,The diagram depicts the life cycle of a deer fly. Which letter in the diagram shows the eggs?,hf://lmms-lab/ai2d-no-mask/test/000054,0.23934021444239936
ai2d,same_topic_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000095,What letter in the diagram represents the pupa stage?,hf://lmms-lab/ai2d-no-mask/test/000095,0.228405978417335
ai2d,same_topic_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000096,Which label refers to the beetle's egg stage?,hf://lmms-lab/ai2d-no-mask/test/000096,0.2263173596123134
ai2d,same_topic_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000177,"In the given diagram, what letter represents plants?",hf://lmms-lab/ai2d-no-mask/test/000177,0.22017488537637336
ai2d,same_topic_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000165,Which stage in this cycle is the most immature?,hf://lmms-lab/ai2d-no-mask/test/000165,0.21769168200990127
ai2d,same_skill_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000054,The diagram depicts the life cycle of a deer fly. Which letter in the diagram shows the eggs?,hf://lmms-lab/ai2d-no-mask/test/000054,0.23934021444239936
ai2d,same_skill_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000095,What letter in the diagram represents the pupa stage?,hf://lmms-lab/ai2d-no-mask/test/000095,0.228405978417335
ai2d,same_skill_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000096,Which label refers to the beetle's egg stage?,hf://lmms-lab/ai2d-no-mask/test/000096,0.2263173596123134
ai2d,same_skill_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000177,"In the given diagram, what letter represents plants?",hf://lmms-lab/ai2d-no-mask/test/000177,0.22017488537637336
ai2d,same_skill_wrong_image,ai2d_test_000155,"What letter shows a fully grown, mature organism?",hf://lmms-lab/ai2d-no-mask/test/000155,ai2d_test_000165,Which stage in this cycle is the most immature?,hf://lmms-lab/ai2d-no-mask/test/000165,0.21769168200990127
ai2d,random_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000007,The diagram shows the life cycle of a flea? What letter represents the dormant stage?,hf://lmms-lab/ai2d-no-mask/test/000007,0.03641658697622255
ai2d,random_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000014,What is represented at Point D?,hf://lmms-lab/ai2d-no-mask/test/000014,0.040781480078935575
ai2d,random_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000025,Metamorphic rock becomes magma through what process?,hf://lmms-lab/ai2d-no-mask/test/000025,0.017326390336297365
ai2d,random_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000043,"Based on the given food chain, name the producer",hf://lmms-lab/ai2d-no-mask/test/000043,0.013638652508294524
ai2d,random_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000071,what is above the root cap,hf://lmms-lab/ai2d-no-mask/test/000071,0.014545862386111006
ai2d,lexical_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,0.2652615646762633
ai2d,lexical_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000154,"The diagram shows four stages in life cycle , between egg and pupa stage , which process must occur?",hf://lmms-lab/ai2d-no-mask/test/000154,0.22574997736039165
ai2d,lexical_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000030,What stage is shown by A for the life cycle of a mealworm?,hf://lmms-lab/ai2d-no-mask/test/000030,0.1481049414390869
ai2d,lexical_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000055,The diagram shows four stages in the development of a deer fly.  What stage occurs between A & E?,hf://lmms-lab/ai2d-no-mask/test/000055,0.14412142310934664
ai2d,lexical_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000094,"The stages in its life cycle of a dung beetle are labeled A,B,C,D. Which stage is shown at A?",hf://lmms-lab/ai2d-no-mask/test/000094,0.14330061516689277
ai2d,same_topic_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,0.2652615646762633
ai2d,same_topic_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000154,"The diagram shows four stages in life cycle , between egg and pupa stage , which process must occur?",hf://lmms-lab/ai2d-no-mask/test/000154,0.22574997736039165
ai2d,same_topic_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000030,What stage is shown by A for the life cycle of a mealworm?,hf://lmms-lab/ai2d-no-mask/test/000030,0.1481049414390869
ai2d,same_topic_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000055,The diagram shows four stages in the development of a deer fly.  What stage occurs between A & E?,hf://lmms-lab/ai2d-no-mask/test/000055,0.14412142310934664
ai2d,same_topic_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000094,"The stages in its life cycle of a dung beetle are labeled A,B,C,D. Which stage is shown at A?",hf://lmms-lab/ai2d-no-mask/test/000094,0.14330061516689277
ai2d,same_skill_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,0.2652615646762633
ai2d,same_skill_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000154,"The diagram shows four stages in life cycle , between egg and pupa stage , which process must occur?",hf://lmms-lab/ai2d-no-mask/test/000154,0.22574997736039165
ai2d,same_skill_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000030,What stage is shown by A for the life cycle of a mealworm?,hf://lmms-lab/ai2d-no-mask/test/000030,0.1481049414390869
ai2d,same_skill_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000055,The diagram shows four stages in the development of a deer fly.  What stage occurs between A & E?,hf://lmms-lab/ai2d-no-mask/test/000055,0.14412142310934664
ai2d,same_skill_wrong_image,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,ai2d_test_000094,"The stages in its life cycle of a dung beetle are labeled A,B,C,D. Which stage is shown at A?",hf://lmms-lab/ai2d-no-mask/test/000094,0.14330061516689277
ai2d,random_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000012,On the diagram what does image B depict?,hf://lmms-lab/ai2d-no-mask/test/000012,0.04361612258489834
ai2d,random_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000034,What part passes food to the stomach?,hf://lmms-lab/ai2d-no-mask/test/000034,0.01926899102058685
ai2d,random_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000069,which is the top most part,hf://lmms-lab/ai2d-no-mask/test/000069,0.02737870910786596
ai2d,random_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000129,Base your answers on the food web below and on your knowledge of biology. Which organisms are carnivores?,hf://lmms-lab/ai2d-no-mask/test/000129,0.012689430824561053
ai2d,random_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000152,Which organ is above the stomach?,hf://lmms-lab/ai2d-no-mask/test/000152,0.013589518233626367
ai2d,lexical_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,0.2652615646762633
ai2d,lexical_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000055,The diagram shows four stages in the development of a deer fly.  What stage occurs between A & E?,hf://lmms-lab/ai2d-no-mask/test/000055,0.2629522609893358
ai2d,lexical_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000056,Which life cycle stage of the deer fly is depicted at letter D?,hf://lmms-lab/ai2d-no-mask/test/000056,0.25253350423032345
ai2d,lexical_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000030,What stage is shown by A for the life cycle of a mealworm?,hf://lmms-lab/ai2d-no-mask/test/000030,0.2082681773218269
ai2d,lexical_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000052,At what stage does the deer fly feed on blood?,hf://lmms-lab/ai2d-no-mask/test/000052,0.16214886638790893
ai2d,same_topic_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,0.2652615646762633
ai2d,same_topic_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000055,The diagram shows four stages in the development of a deer fly.  What stage occurs between A & E?,hf://lmms-lab/ai2d-no-mask/test/000055,0.2629522609893358
ai2d,same_topic_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000056,Which life cycle stage of the deer fly is depicted at letter D?,hf://lmms-lab/ai2d-no-mask/test/000056,0.25253350423032345
ai2d,same_topic_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000030,What stage is shown by A for the life cycle of a mealworm?,hf://lmms-lab/ai2d-no-mask/test/000030,0.2082681773218269
ai2d,same_topic_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000052,At what stage does the deer fly feed on blood?,hf://lmms-lab/ai2d-no-mask/test/000052,0.16214886638790893
ai2d,same_skill_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000156,What stage comes directly after egg?,hf://lmms-lab/ai2d-no-mask/test/000156,0.2652615646762633
ai2d,same_skill_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000055,The diagram shows four stages in the development of a deer fly.  What stage occurs between A & E?,hf://lmms-lab/ai2d-no-mask/test/000055,0.2629522609893358
ai2d,same_skill_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000056,Which life cycle stage of the deer fly is depicted at letter D?,hf://lmms-lab/ai2d-no-mask/test/000056,0.25253350423032345
ai2d,same_skill_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000030,What stage is shown by A for the life cycle of a mealworm?,hf://lmms-lab/ai2d-no-mask/test/000030,0.2082681773218269
ai2d,same_skill_wrong_image,ai2d_test_000157,What stage directly precedes adult?,hf://lmms-lab/ai2d-no-mask/test/000157,ai2d_test_000052,At what stage does the deer fly feed on blood?,hf://lmms-lab/ai2d-no-mask/test/000052,0.16214886638790893
